employee,total_liked,total_disliked,total_comments,avg_comment_len,likes_received,dislikes_received,companyAlias,numVotes,stillExists,days_since_last_activity,avg_vote,likeability,dislikeability,social_index,num_emp,com_total_comments,com_avg_comment_len,com_total_likes,com_total_dislikes,com_total_votes,com_avg_vote,relative_happiness
13_149,136,34,38.0,207.0,610.0,206.0,13,157,1,0,3.0,0.75,0.25,123.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_15,253,188,54.0,127.0,576.0,232.0,13,228,1,29,2.0,0.71,0.29,218.39999999999998,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_150,489,6,48.0,58.0,396.0,60.0,13,125,1,184,4.0,0.87,0.13,175.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_151,11,1,6.0,330.0,172.0,12.0,13,57,1,97,2.0,0.93,0.07,32.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_152,26,1,6.0,25.0,8.0,12.0,13,15,1,37,3.0,0.4,0.6,14.700000000000001,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_153,186,17,6.0,64.0,84.0,28.0,13,51,1,0,3.0,0.75,0.25,67.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_154,44,2,18.0,231.0,392.0,30.0,13,13,1,43,3.0,0.93,0.07,21.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_155,111,8,20.0,89.0,126.0,24.0,13,41,1,22,3.0,0.84,0.16,50.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_156,733,174,30.0,109.0,450.0,36.0,13,275,1,0,3.0,0.93,0.07,327.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_157,17,0,8.0,77.0,72.0,6.0,13,14,1,181,3.0,0.92,0.08,12.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_159,142,18,112.0,72.0,1306.0,126.0,13,119,1,3,3.0,0.91,0.09,125.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_16,157,74,8.0,108.0,144.0,16.0,13,196,1,1,2.0,0.9,0.1,146.60000000000002,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_160,357,54,0.0,0.0,0.0,0.0,13,81,1,3,3.0,0.0,0.0,122.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_161,370,10,94.0,121.0,1406.0,306.0,13,170,1,0,3.0,0.82,0.18,189.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_162,134,10,32.0,90.0,324.0,106.0,13,83,1,0,3.0,0.75,0.25,79.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_164,217,45,8.0,102.0,66.0,10.0,13,35,1,2,2.0,0.87,0.13,72.30000000000001,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_165,831,572,62.0,97.0,724.0,216.0,13,306,1,0,2.0,0.77,0.23,452.20000000000005,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_166,731,312,324.0,246.0,4666.0,1940.0,13,178,0,21,1.0,0.71,0.29,394.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_167,463,169,142.0,152.0,1776.0,832.0,13,205,0,35,3.0,0.68,0.32,271.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_17,42,11,0.0,0.0,0.0,0.0,13,155,1,130,3.0,0.0,0.0,88.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_170,127,41,6.0,48.0,98.0,42.0,13,72,1,153,2.0,0.7,0.3,71.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_171,1,5,0.0,0.0,0.0,0.0,13,37,1,0,3.0,0.0,0.0,19.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_173,199,80,0.0,0.0,0.0,0.0,13,316,1,0,3.0,0.0,0.0,213.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_174,23,5,30.0,74.0,168.0,46.0,13,222,1,0,3.0,0.79,0.21,125.6,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_175,10,2,4.0,67.0,34.0,2.0,13,8,1,167,4.0,0.94,0.06,7.6000000000000005,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_176,45,19,6.0,130.0,48.0,20.0,13,208,0,19,4.0,0.71,0.29,118.6,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_177,4,2,0.0,0.0,0.0,0.0,13,28,1,2,3.0,0.0,0.0,15.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_178,5,1,2.0,672.0,62.0,16.0,13,39,1,23,3.0,0.79,0.21,21.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_179,20,4,0.0,0.0,0.0,0.0,13,61,1,0,1.0,0.0,0.0,35.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_18,86,8,2.0,15.0,8.0,0.0,13,168,1,73,3.0,1.0,0.0,103.39999999999999,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_180,94,28,20.0,278.0,514.0,98.0,13,17,0,191,1.0,0.84,0.16,38.900000000000006,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_182,159,4,6.0,28.0,108.0,0.0,13,122,1,1,3.0,1.0,0.0,95.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_183,66,23,2.0,163.0,28.0,0.0,13,64,0,166,2.0,1.0,0.0,50.400000000000006,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_184,63,31,54.0,72.0,280.0,38.0,13,44,1,79,4.0,0.88,0.12,57.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_187,187,19,54.0,105.0,428.0,94.0,13,151,1,1,3.0,0.82,0.18,132.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_189,194,3,20.0,138.0,292.0,24.0,13,133,0,21,3.0,0.92,0.08,111.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_19,1255,452,132.0,208.0,2068.0,214.0,13,320,1,0,4.0,0.91,0.09,541.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_191,456,7,18.0,42.0,110.0,22.0,13,181,1,0,4.0,0.83,0.17,188.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_192,161,16,82.0,267.0,1090.0,312.0,13,108,1,20,2.0,0.78,0.22,114.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_194,57,6,2.0,73.0,24.0,0.0,13,28,1,4,3.0,1.0,0.0,27.200000000000003,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_196,53,2,2.0,98.0,34.0,4.0,13,11,1,127,3.0,0.89,0.11,17.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_197,77,2,12.0,97.0,194.0,4.0,13,30,1,0,3.0,0.98,0.02,34.400000000000006,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_2,287,80,80.0,56.0,540.0,116.0,13,66,1,0,2.0,0.82,0.18,130.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_20,122,69,34.0,111.0,264.0,82.0,13,87,1,134,3.0,0.76,0.24,91.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_200,3,0,10.0,48.0,70.0,2.0,13,17,0,222,3.0,0.97,0.03,12.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_201,194,33,20.0,234.0,422.0,28.0,13,111,1,29,3.0,0.94,0.06,106.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_202,606,100,30.0,145.0,434.0,130.0,13,273,1,0,3.0,0.77,0.23,286.70000000000005,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_207,620,148,72.0,148.0,1144.0,360.0,13,218,1,47,2.0,0.76,0.24,284.20000000000005,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_21,103,26,10.0,333.0,158.0,54.0,13,127,1,97,3.0,0.75,0.25,92.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_210,65,3,12.0,22.0,40.0,18.0,13,121,1,4,3.0,0.69,0.31,77.69999999999999,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_211,2,0,0.0,0.0,0.0,0.0,13,28,1,188,4.0,0.0,0.0,14.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_214,755,115,0.0,0.0,0.0,0.0,13,276,1,0,2.0,0.0,0.0,312.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_218,58,1,34.0,77.0,260.0,32.0,13,32,1,145,3.0,0.89,0.11,38.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_219,503,58,52.0,181.0,1086.0,214.0,13,238,1,0,1.0,0.84,0.16,246.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_22,106,39,28.0,89.0,294.0,56.0,13,262,1,0,2.0,0.84,0.16,168.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_220,39,1,10.0,50.0,52.0,16.0,13,15,1,120,3.0,0.76,0.24,18.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_222,160,48,40.0,127.0,522.0,182.0,13,151,0,168,1.0,0.74,0.26,129.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_223,100,10,38.0,57.0,280.0,114.0,13,73,1,2,2.0,0.71,0.29,69.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_225,4,1,0.0,0.0,0.0,0.0,13,12,1,3,3.0,0.0,0.0,7.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_226,6,0,0.0,0.0,0.0,0.0,13,3,1,218,3.0,0.0,0.0,2.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_229,80,21,6.0,56.0,74.0,10.0,13,150,1,0,3.0,0.88,0.12,97.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_23,694,347,42.0,127.0,518.0,94.0,13,325,1,0,2.0,0.85,0.15,383.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_231,8,2,0.0,0.0,0.0,0.0,13,95,1,177,3.0,0.0,0.0,49.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_232,57,0,6.0,64.0,46.0,4.0,13,59,1,5,3.0,0.92,0.08,42.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_236,81,29,36.0,125.0,298.0,98.0,13,92,1,161,2.0,0.75,0.25,78.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_237,19,5,0.0,0.0,0.0,0.0,13,71,0,35,3.0,0.0,0.0,40.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_238,23,3,2.0,58.0,4.0,2.0,13,32,1,108,3.0,0.67,0.33,21.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_239,217,34,164.0,170.0,2654.0,244.0,13,203,1,0,3.0,0.92,0.08,200.89999999999998,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_240,6,0,18.0,67.0,86.0,10.0,13,22,0,159,4.0,0.9,0.1,17.599999999999998,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_241,1,0,0.0,0.0,0.0,0.0,13,4,1,47,3.0,0.0,0.0,2.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_242,56,8,116.0,114.0,802.0,208.0,13,123,1,21,4.0,0.79,0.21,109.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_243,49,3,6.0,156.0,136.0,6.0,13,27,1,23,3.0,0.96,0.04,25.700000000000003,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_244,2,0,0.0,0.0,0.0,0.0,13,6,1,178,3.0,0.0,0.0,3.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_245,178,26,12.0,17.0,66.0,4.0,13,283,1,0,3.0,0.94,0.06,185.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_246,70,1,0.0,0.0,0.0,0.0,13,73,1,79,2.0,0.0,0.0,50.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_247,126,5,0.0,0.0,0.0,0.0,13,30,1,4,3.0,0.0,0.0,41.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_248,23,2,0.0,0.0,0.0,0.0,13,272,1,0,3.0,0.0,0.0,141.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_250,189,56,56.0,95.0,1004.0,182.0,13,152,1,0,2.0,0.85,0.15,141.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_254,62,13,6.0,136.0,84.0,14.0,13,40,1,157,3.0,0.86,0.14,36.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_255,122,9,18.0,161.0,210.0,66.0,13,39,1,190,3.0,0.76,0.24,51.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_257,50,0,0.0,0.0,0.0,0.0,13,130,1,0,3.0,0.0,0.0,75.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_258,63,10,40.0,237.0,464.0,106.0,13,47,1,41,3.0,0.81,0.19,50.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_259,37,4,0.0,0.0,0.0,0.0,13,68,1,0,3.0,0.0,0.0,42.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_261,10,0,10.0,158.0,116.0,54.0,13,16,1,92,2.0,0.68,0.32,13.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_264,14,1,10.0,53.0,58.0,14.0,13,36,0,36,3.0,0.81,0.19,24.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_265,382,280,52.0,90.0,802.0,222.0,13,111,1,161,1.0,0.78,0.22,203.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_266,83,5,2.0,1.0,2.0,0.0,13,102,1,116,3.0,1.0,0.0,69.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_267,268,9,8.0,98.0,190.0,22.0,13,32,1,10,2.0,0.9,0.1,73.80000000000001,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_268,63,4,6.0,139.0,136.0,4.0,13,169,1,0,3.0,0.97,0.03,99.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_269,29,21,6.0,174.0,128.0,30.0,13,102,1,0,1.0,0.81,0.19,62.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_270,263,31,24.0,109.0,530.0,26.0,13,201,1,4,3.0,0.95,0.05,166.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_271,137,2,4.0,90.0,48.0,0.0,13,318,1,0,4.0,1.0,0.0,188.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_272,332,258,10.0,159.0,68.0,10.0,13,264,1,0,3.0,0.87,0.13,253.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_273,74,3,6.0,94.0,132.0,4.0,13,12,1,97,3.0,0.97,0.03,23.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_274,1,0,0.0,0.0,0.0,0.0,13,28,0,62,3.0,0.0,0.0,14.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_276,3,0,0.0,0.0,0.0,0.0,13,4,1,149,3.0,0.0,0.0,2.6,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_277,306,12,18.0,69.0,260.0,12.0,13,292,1,0,3.0,0.96,0.04,215.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_3,64,21,16.0,33.0,122.0,4.0,13,47,1,171,3.0,0.97,0.03,45.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_347,5,1,12.0,68.0,70.0,34.0,13,22,0,207,3.0,0.67,0.33,15.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_348,23,4,10.0,131.0,142.0,12.0,13,26,0,159,4.0,0.92,0.08,21.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_352,42,4,16.0,62.0,116.0,14.0,13,174,0,77,3.0,0.89,0.11,101.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_360,226,8,38.0,240.0,668.0,72.0,13,56,1,0,4.0,0.9,0.1,86.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_364,21,1,10.0,170.0,126.0,18.0,13,76,0,163,3.0,0.88,0.12,45.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_366,1,0,0.0,0.0,0.0,0.0,13,1,1,246,4.0,0.0,0.0,0.7,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_370,14,5,0.0,0.0,0.0,0.0,13,37,0,157,3.0,0.0,0.0,22.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_376,47,2,0.0,0.0,0.0,0.0,13,210,1,0,3.0,0.0,0.0,114.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_377,38,1,6.0,165.0,80.0,16.0,13,35,0,189,3.0,0.83,0.17,27.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_380,6,0,14.0,44.0,82.0,8.0,13,25,0,160,3.0,0.91,0.09,17.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_381,6,0,8.0,104.0,128.0,2.0,13,18,0,188,4.0,0.98,0.02,12.600000000000001,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_389,1,0,4.0,34.0,14.0,0.0,13,4,0,213,4.0,1.0,0.0,3.4000000000000004,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_393,5,2,0.0,0.0,0.0,0.0,13,2,0,265,4.0,0.0,0.0,2.4000000000000004,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_396,2,0,0.0,0.0,0.0,0.0,13,11,0,217,3.0,0.0,0.0,5.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_4,236,285,34.0,217.0,502.0,126.0,13,260,1,0,3.0,0.8,0.2,244.39999999999998,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_402,701,7,48.0,76.0,426.0,54.0,13,218,1,0,4.0,0.89,0.11,265.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_405,36,0,10.0,36.0,70.0,6.0,13,20,0,199,4.0,0.92,0.08,20.2,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_41,2,0,2.0,37.0,6.0,0.0,13,1,1,263,3.0,1.0,0.0,1.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_410,2,0,0.0,0.0,0.0,0.0,13,40,0,169,3.0,0.0,0.0,20.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_416,580,57,68.0,125.0,834.0,338.0,13,207,1,19,3.0,0.71,0.29,251.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_417,43,5,10.0,58.0,90.0,24.0,13,136,1,0,3.0,0.79,0.21,80.6,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_418,226,53,24.0,125.0,396.0,60.0,13,196,1,0,2.0,0.87,0.13,161.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_42,313,82,40.0,124.0,548.0,84.0,13,296,1,0,3.0,0.87,0.13,239.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_421,163,72,17.0,114.0,128.0,102.0,13,0,0,145,1.0,0.56,0.44,52.1,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_421,163,72,17.0,114.0,128.0,102.0,13,41,0,145,1.0,0.56,0.44,72.6,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_422,65,58,6.0,500.0,140.0,22.0,13,179,1,0,4.0,0.86,0.14,115.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_423,7,0,0.0,0.0,0.0,0.0,13,5,1,138,4.0,0.0,0.0,3.9000000000000004,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_424,700,159,18.0,111.0,312.0,18.0,13,133,1,0,4.0,0.95,0.05,243.70000000000002,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_425,398,116,88.0,239.0,1310.0,609.0,13,0,0,0,1.0,0.68,0.32,129.20000000000002,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_425,398,116,88.0,239.0,1310.0,609.0,13,91,0,0,1.0,0.68,0.32,174.70000000000002,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.33
13_45,54,9,6.0,280.0,110.0,0.0,13,300,1,0,3.0,1.0,0.0,164.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_46,18,1,2.0,37.0,2.0,0.0,13,63,1,6,3.0,1.0,0.0,35.9,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_47,18,1,2.0,124.0,40.0,0.0,13,22,1,14,3.0,1.0,0.0,15.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_48,128,27,16.0,36.0,134.0,48.0,13,183,1,0,3.0,0.74,0.26,127.3,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_49,387,5,10.0,133.0,110.0,16.0,13,174,1,0,3.0,0.87,0.13,168.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_5,15,5,8.0,25.0,46.0,4.0,13,16,1,248,4.0,0.92,0.08,14.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_50,85,7,0.0,0.0,0.0,0.0,13,17,1,179,3.0,0.0,0.0,26.900000000000002,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_51,26,2,20.0,193.0,296.0,38.0,13,84,1,2,3.0,0.89,0.11,53.6,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_52,17,2,0.0,0.0,0.0,0.0,13,26,1,41,4.0,0.0,0.0,16.8,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.33
13_56,32,8,0.0,0.0,0.0,0.0,13,153,1,0,3.0,0.0,0.0,84.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_57,164,28,2.0,473.0,46.0,66.0,13,57,1,97,2.0,0.41,0.59,67.5,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_58,50,10,0.0,0.0,0.0,0.0,13,80,1,27,2.0,0.0,0.0,52.0,209,5718.0,101.16,72334.0,16308.0,22905,3.0,0.67
13_59,461,41,40.0,132.0,392.0,66.0,13,148,1,10,3.0,0.86,0.14,186.4,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
13_6,491,208,108.0,126.0,1504.0,258.0,13,259,1,1,3.0,0.85,0.15,301.70000000000005,209,5718.0,101.16,72334.0,16308.0,22905,3.0,1.0
